LCD/LED/PDP телевизоры;LG;M2450D-PZ;68714;"24"" ТелеМонітор LG M2450D-PZ 16:9 WIDE LED + TV tuner (16:9 Wide LCD 5ms, 2 000 000:1, 250кд/м2, 170/160, D-Sub,DVI, HDMI, вбудовані динаміки: 2x10 Вт, Black)";324;327;330;345;-;-;24;;;;17920;"24"" LG M2450D-PZ LED + TV 16:9 tuner 5ms"
LCD/LED/PDP телевизоры;LG;M2550D-PZ;68715;"25"" ТелеМонітор LG M2550D-PZ 16:9 WIDE LED + TV 16:9 tuner 5ms (16:9 Wide LCD 5ms, 5 000 000:1, 250кд/м2, 176/170, D-Sub,DVI, HDMI, вбудовані динаміки: 2x10 Вт, Black)";343;345;348;362;-;-;24;;;;17920;"25"" LG M2550D-PZ LED + TV 16:9 tuner 5ms"
LCD/LED/PDP телевизоры;LG;M2780D-PZ;58339;"27"" ТелеМонітор LG M2780D-PZ 16:9 WIDE LED + TV tuner 5ms, 5 000 000:1, 250кд/м2, D-sub, DVI-D, 2хHDMI, Audio In/Out, Composite, S-Video, Component, SCART, вбудовані динаміки 2x5Вт, Glossy Black";395;399;405;425;-;-;24;;;;17920;"27"" LG M2780D-PZ LED + TV 16:9 tuner 5ms"
LCD/LED/PDP телевизоры;LG;22LK330;76461;"LCD телевізор 22"" LG 22LK330 (55.88 см, HD Ready, 16:9, 1366x768, 30000:1, 178/178, 5.2мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T, DVB-C, 2x10 Вт, телетекст (1000), годинник, таймер, SIMPLINK, XD Engine, Headphones out, USB 2.0 (JPEG/MP3/DivX HD), HDMI, CI Slot, RF in, AV (composite), Full Scart, Component (Y,Pb,Pr), HDMI/HDCP, Optical, RS-232C, D-sub 15 pin, PC Audio in, 100~240 В, 50-60 Гц, 60.3Вт, 526x377x164.9 мм, 4.3 кг, чорний)";269;272;275;290;-;-;36;;;;17920;"LCD телевізор 22"" LG 22LK330"
LCD/LED/PDP телевизоры;LG;22LK335C;72462;"LCD телевізор 22"" LG 22LK335C (55.88 см, 16:9, 1366x768, 20000:1, 178°/178°, 4мс, PAL, SECAM, NTSC, DVB-T, DVB-C, 2x5Вт, телетекст, таймер, годинник функція захисту від дітей, Headphones out, HDMI, VGA (D-Sub 15pin), component, Scart, USB (JPEG/MP3/DivX HD), Audio out, 100~240В, 50-60Гц, 50 Вт, 526x377x164.9 мм, 4.3 кг, чорний)";269;272;276;295;-;-;36;;;;17920;"LCD телевізор 22"" LG 22LK335C"
LCD/LED/PDP телевизоры;LG;26LK330;77740;"LCD телевізор 26"" LG 26LK330 (66 см, HD Ready, 16:9, 1366x768, 70000:1, 178/178, 5мс, PAL, SECAM, NTSC, PAL l/I', PAL/SECAM BG/DK, Secam L/L', NTSC M (AV ONLY), 2x5 Вт, телетекст (1000), таймер, годинник, захист від дітей, Headphones out, HDMI, VGA (D-Sub 15pin), Component, USB (MP3, WMA, MPEG4, Xvid, DivX, MKV, JPEG), 220~240 В, 114 Вт, 663x484x207 мм, 7.3 кг, чорний)";338;342;346;366;-;+;36;;;;17920;"LCD телевізор 26"" LG 26LK330"
LCD/LED/PDP телевизоры;LG;32LK330;68602;"LCD телевізор 32"" LG 32LK330 (81 см, HD Ready 16:9 S-IPS,1366x768, 30 000:1, 178°/ 178°, 5.2мс, PAL/SECAM B/G/D/K, PAL L/L’, DVB-T, DVB-C, XD Engine, 10Вт+10Вт, Телетекст, годинник, таймер, SIMPLINK, HDMIх2, CI Slot, Scart,  (Y,Pb,Pr), RF вхід, RS-232C, D-sub, PC-audio, USB 2.0  (JPEG/MP3/DivX HD), 100~240Вт, 50-60Гц, 111Вт, 800x565x206.8 мм, 9.2  кг, чорний)";358;362;367;387;r;+;36;;;;17920;"LCD телевізор 32"" LG 32LK330"
LCD/LED/PDP телевизоры;LG;32LK430;68603;"LCD телевізор 32"" LG 32LK430 (81 см, Full HD, 16:9 S-IPS, 1920x1080, 100 000:1, 178°/ 178°, 4 мс, PAL/SECAM B/G/D/K, PAL L/L’, DVB-T, DVB-C, XD Engine, 10Вт+10Вт, Телетекст, годинник, таймер, SIMPLINK, HDMIx3, CI Slot, Scart,  (Y,Pb,Pr), RF вхід, RS-232C, D-sub, PC-audio, USB 2.0 (JPEG/MP3/DivX HD), 100~240Вт, 50-60Гц, 111Вт, 799x555x207 мм, 9.1  кг, чорний)";389;393;397;417;-;-;36;;;;17920;"LCD телевізор 32"" LG 32LK430"
LCD/LED/PDP телевизоры;LG;32CS460T;84434;"LCD телевізор 32"" LG 32CS460T (81 см, 16:9, HD Ready, 1366x768, 178/178, 4 мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x5 Вт, телетекст (1000), годинник, таймер, 2x HDMI/HDCP (1.4), CI Slot, RF In (T2/C), AV (Composite), Full Scart, Component (Y,Pb,Pr), USB 2.0 (DivX HD, AC3, EAC3, HAAC, AAC, Mpeg, MP3, PCM, DTS), LAN, 100~240 В, 50-60Гц, 102 Вт,     794x565x207 мм, 9 кг, чорний)";409;413;418;438;+;+;36;;;;17920;"LCD телевізор 32"" LG 32CS460T"
LCD/LED/PDP телевизоры;LG;32CS560;84740;"LCD телевізор 32"" LG 32CS560 (81 см, 16:9, Full HD, 1920x1080, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (1000), годинник, таймер, CI Slot, HDMI,  Headphone Out, RF In, Composite, Full Scart, Component (Y,Pb,Pr), 2xHDMI/HDCP (1.4), D-sub 15 pin, PC Audio In, USB 2.0 (DivX HD, AC3(Dolby Digital), EAC3, HAAC, AAC, Mpeg, MP3, PCM, DTS), 100~240 В, 50-60Гц, 795x568x207 мм, 9.2 кг, чорний)";403;408;414;435;-;+;36;;;;17920;"LCD телевізор 32"" LG 32CS560"
LCD/LED/PDP телевизоры;LG;42LK430;72118;"LCD телевізор 42"" LG 42LK430 (107 см, Full HD 16:9, 1920x1080, 100 000:1, 178°/ 178°, 4мс, PAL/SECAM B/G/D/K, PAL I/II,SECAM L/L’/DVB-T, DVB-C, XD Engine, 10Вт+10Вт, Телетекст, годинник, таймер, SIMPLINK, 3хHDMI, CI Slot, Scart,  (Y,Pb,Pr), RF вхід, D-sub, PC-audio, USB 2.0 (AVC, DivX, DivX HD, MPEG 1, MPEG 2, MPEG 4, Xvid ), 100~240Вт, 50-60Гц, 184Вт, 1023x685x261 мм/15.1 кг, чорний)";529;534;540;560;-;-;36;;;;17920;"LCD телевізор 42"" LG 42LK430"
LCD/LED/PDP телевизоры;LG;42LK450_;79572;"LCD телевізор 42"" LG 42LK450_ (107 см, Full HD, 16:9, 1920x1080, 100000:1, 178/178, 4 мс, PAL, SECAM, NTSC, DVB-T, DVB-C, 2x10 Вт, телетекст, таймер сну, захист від дітей, AV In, USB 2.0 (MP3, MPEG4, Xvid, DivX, JPEG), HDMI, Headphone Out, RF In (Antenna/Cable), Component (Y/Pb/Pr) + Audio, Optical, HDMIx2, D-Sub, PC Audio Input, RS-232C (Control/Service), 100-240 В, 50/60 Гц, 205 Вт, 1019x698x265 мм, 16.2 кг, чорний)";540;545;550;575;-;-;12;;;;17920;"LCD телевізор 42"" LG 42LK450_"
LCD/LED/PDP телевизоры;LG;42LK455C;85594;"LCD телевізор 42"" LG 42LK455C (106,7 см, 16:9, Full HD, 1920x1080, 50000:1, 178/178, PAL, SECAM, NTSC, DVB-T (MPEG4), DVB-C (MPEG4), 2x10 Вт, таймер сну, захист від дітей, AV, Audio x3, Component, SCART, RGB, VGA, HDMI x3, RS-232, Optical, Headphone Out, CI/PCMCIA, USB (MP3/JPEG/Dvix), 220 В, 50 Гц, 180 Вт, 1019x698x265 мм, 15.1 кг, чорний)";542;547;553;575;-;*;36;;;;17920;"LCD телевізор 42"" LG 42LK455C"
LCD/LED/PDP телевизоры;LG;42LK551;72262;"LCD телевізор 42"" LG 42LK551 (106,7 см, Full-HD, 16:9, 1920x1080, 150000:1, 178/178, 2.4мс, PAL I/I', PAL/SECAM BG/DK, Secam L/L', NTSC M (AV ONLY), DVB-T, MPEG-4 AVC (H.264), DVB-C, XD Engine, 2x10Вт, телетекст (1000), захист від дітей, таймер, годинник, SIMPLINK (HDMI 1.3), HDMI, Headphones out, Cl-slot, USB 2.0 (VC-1 (WMV9 advanced Profile, WVC1), Divx, XviD, MPEG 4, MPEG 2, H.264/AVC ), Full Scart, Component (Y,Pb,Pr) + audio, PC audio in, HDMI, AV (RCA type), optical, D-sub 15pin, RS-232C, 100~240V, 50-60Hz, 190W, 1019x698x265 мм, 16.2 кг, чорний)";677;683;690;750;r;-;36;;;;17920;"LCD телевізор 42"" LG 42LK551"
LCD/LED/PDP телевизоры;LG;42CS560;83807;"LCD телевізор 42"" LG 42CS560 (106,7 см, 16:9, Full HD, 1920x1080, 1000000:1, 178/178, 3 мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (1000), годинник,таймер, CI Slot, HDMI, USB 2.0 (JPEG/ MP3/ DivX), Headphone Out, RF in (T/C), Composite (RCA type), Full Scart, Component (Y,Pb,Pr), HDMI/HDCP (1.4) x2 , D-sub 15 pin, PC Audio In, 100~240 В, 50-60 Гц, 1019x698x265 мм, 15.1 кг, чорний)";593;599;606;630;-;+;36;;;;17920;"LCD телевізор 42"" LG 42CS560"
LCD/LED/PDP телевизоры;LG;50PT350;68652;"PDP телевізор 50"" LG 50PT350 (127 см, HD Ready, 16:9, 1024x768, 3 000 000:1, 178/178, 0,001мс, PAL/SECAM B/G/D/K, PAL L/L’, DVB-T MPEG4, DVB-C MPEG4, Dual XD Engine, 10Вт+10Вт, Телетекст, годинник, таймер, SIMPLINK, DivX HD, 2xHDMI, CI Slot, повний Scart, неповний Scart,  (Y,Pb,Pr), АВ вхід (композитний), RF вхід, RS-232C, D-sub, PC-audio, LAN, USB 2.0 (mp3/JPEG/h.264/HD DivX), 100~240Вт, 50-60Гц, 181Вт,  1176.1x774.7x289.8 мм, 29.6 кг, чорний)";770;775;780;800;-;+;36;;;;17920;"PDP телевізор 50"" LG 50PT350"
LCD/LED/PDP телевизоры;LG;26LV2500;70415;"LED телевізор 26"" LG 26LV2500 (66 см, 16:9, 1366x768, 1000000:1, 178/178, 4мс, PAL, SECAM, NTSC, DVB-T, DVB-C, XD Engine, 2x10Вт, Телетекст (1000), годинник, таймер, SIMPLINK, headphones out, USB 2.0, HDMI, CI Slot, RF in, AV composite, Scart, Component (Y,Pb,Pr), HDMI/HDCPx2, Optical, RS-232C, D-sub 15 pin, PC audio in, 100~240В 50-60Гц, 58.21Вт, 635.6x475x169 мм/ 5.4 кг, чорний)";352;356;360;380;+;+;36;;;;17920;"LED телевізор 26"" LG 26LV2500"
LCD/LED/PDP телевизоры;LG;26LS350T;84816;"LED телевізор 26"" LG 26LS350T (66.04 см, 16:9, HD Ready, 1366x768, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x5 Вт, телетекст (1000), годинник, таймер, CI Slot, RF In (T2/C), AV Composite, Full Scart, Component (Y,Pb,Pr), 2x HDMI, HDCP (1.4), USB 2.0 (DivX HD, AC3(Dolby Digital), EAC3,HAAC,AAC, Mpeg, MP3, PCM, DTS), LAN, 100~240 В, 50-60 Гц, 627x442x162 мм, 5 кг, чорний)";403;407;413;425;+;-;36;;;;17920;"LED телевізор 26"" LG 26LS350T"
LCD/LED/PDP телевизоры;LG;26LS359T;84817;"LED телевізор 26"" LG 26LS359T (66.04 см, 16:9, HD Ready, 1366x768, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x5 Вт, телетекст (1000), годинник, таймер, CI Slot, RF In (T2/C), AV Composite, Full Scart, Component (Y,Pb,Pr), 2xHDMI/HDCP (1.4), USB 2.0 (DivX HD, AC3(Dolby Digital), EAC3,HAAC,AAC, Mpeg, MP3, PCM, DTS), LAN, 100~240 В, 50-60 Гц, 627x442x162 мм, 5 кг, білий)";425;430;436;450;+;+;36;;;;17920;"LED телевізор 26"" LG 26LS359T"
LCD/LED/PDP телевизоры;LG;32LS359T;83804;"LED телевізор 32"" LG 32LS359T (81,28 см, 16:9, HD Ready, 1366x768, 1000000:1, 178/178, 3 мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x5 Вт, телетекст (1000), годинник, таймер, CI Slot, RF In (T2/C), Composite, Full Scart, Component (Y,Pb,Pr), HDMI/HDCP (1.4)x2, USB 2.0 (JPEG/ MP3/ DivX), LAN, 100~240 В, 50-60 Гц, 755x530x288.8 мм, 9.1 кг, білий)";546;552;559;579;+;+;36;;;;17920;"LED телевізор 32"" LG 32LS359T"
LCD/LED/PDP телевизоры;LG;32LS570T;83805;"LED телевізор 32"" LG 32LS570T (81,28 см, 16:9, Full HD, 1920x1080, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (2000), картинка в картинці, годинник, таймер, CI Slot, HDMI (1.4)x4, Headphone Out, RF In (T2/C, S2), Composite, Full Scart, Component (Y,Pb,Pr), Optical, D-sub 15 pin, PC Audio In, USB 2.0 x3, LAN, 100~240 В, 50-60Гц, 40 Вт, 746x528x204 мм, 9.7 кг, чорний)";689;695;705;730;-;-;36;;;;17920;"LED телевізор 32"" LG 32LS570T"
LCD/LED/PDP телевизоры;LG;32LM580T;85038;"LED телевізор 32"" LG 32LM580T (81 см, 16:9, Full HD, 1920x1080, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (100), годинник, таймер, CI Slot, HDMI, Headphone Out, RF In (T2/C), AV (Composite), Full Scart, Component (Y,Pb,Pr), 2x HDMI/HDCP 1.4, Optical, D-sub 15 pin, PC Audio In, 2xUSB 2.0 (DivX HD, AC3(Dolby Digital), EAC3, HAAC, AAC, Mpeg, MP3, PCM, DTS), LAN, 100~240 В, 50-60 Гц, 746x528x204 мм, 9.8 кг, чорний)";712;717;723;750;+;+;36;;;;17920;"LED телевізор 32"" LG 32LM580T"
LCD/LED/PDP телевизоры;LG;32LM660T;85108;"LED телевізор 32"" LG 32LM660T (81 см, 16:9,  Full HD, 1920x1080, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (2000), годинник, таймер, картинка в картинці, CI Slot, 4xHDMI 1.4, Headphone Out, RF In (T2/C, S2), AV (Composite), Full Scart, Component (Y,Pb,Pr), Optical, D-sub 15 pin, PC Audio In, 3xUSB 2.0 (DivX HD, AC3 (Dolby Digital), EAC3, HAAC, AAC, Mpeg, MP3, PCM, DTS), LAN, WiFi, 100~240 В, 50-60 Гц, 41Вт, 719x499x225 мм, 9.4 кг, чорний)";912;918;925;950;-;-;36;;;;17920;"LED телевізор 32"" LG 32LM660T"
LCD/LED/PDP телевизоры;LG;32LV2500;68659;"LED телевізор 32"" LG 32LV2500 (81 см, 16:9 S-IPS, 1366 x 768, 1 000 000:1, 178°/ 178°, 4мс, PAL/SECAM B/G/D/K, PAL L/L’, DVB-T MPEG4, DVB-C MPEG4, XD Engine, 10Вт+10Вт, Телетекст, годинник, таймер, SIMPLINK, 3хHDMI, CI Slot, Scart,  (Y,Pb,Pr), RF вхід, RS-232C, D-sub, PC-audio, USB 2.0 (JPEG/MP3/DivX HD), 100~240Вт, 50-60Гц, 60.34Вт,  777.4x551.3x216 мм,11.5 кг, чорний)";434;438;443;465;r;-;36;;;;17920;"LED телевізор 32"" LG 32LV2500"
LCD/LED/PDP телевизоры;LG;32LV2500_;83217;"LED телевізор 32"" LG 32LV2500_ (81 см, 16:9, HD Ready, 1366x768, 1000000:1, 178/178, 4 мс, PAL I/I', PAL/SECAM BG/DK, Secam L/L', NTSC M (AV ONLY), DVB-T, DVB-C, 2x10 Вт, телетекст (1000), годинник, таймер, 2xHDMI, Headphone out, CI-slot, USB 2.0 (JPEG, mp3, MPEG-4/DivX, Service), Full Scart, Component (Y,Pb,Pr), PC Audio In, Antenna In, AV, Optical, RGB(D-sub 15pin), RS-232C, 100~240 В, 50-60 Гц, 60,34 Вт, 777,4x551,3x216 мм, 11.5 кг, чорний)";404;409;415;435;r;-;12;;;;17920;"LED телевізор 32"" LG 32LV2500_"
LCD/LED/PDP телевизоры;LG;32LV3700;66234;"LED телевізор 32"" LG 32LV3700 (81cm, 16:9, 1920x1080, 400 cd/m2, 2000000:1, 178°/178°, 3,5ms, Wi-Fi Ready, PAL, SECAM, NTSC, DVB-T, DVB-C, 2x10W, таймер, телетекст, HDMI CEC, захист від дітей, картинка в картинці, годинник, ПДУ, HDMI, VGA (D-Sub), component, Scart, USB (JPEG/MP3/DivX HD), DLNA, headphone out, 100~240V, 50-60Hz, 140W, 764x545x240mm/11.4kg, Black)";569;575;582;602;+;+;36;;;;17920;"LED телевізор 32"" LG 32LV3700"
LCD/LED/PDP телевизоры;LG;42LV355C;84743;"LED телевізор 42"" LG 42LV355C (107 см, 16:9, Full HD, 1920x1080,  3000000:1, 178/178, 3ms, PAL, SECAM, NTSC, DVB-T, DVB-С, 2x10 Вт, таймер сну, захист від дітей, RF In, Optical, AV In, 2xHDMI/HDCP, D-Sub 15 Pin, PC Audio Input, RS-232C, Component In (Y,PB,PR) + Audio, Headphone Out, HDMI, USB 2.0 (MP3/JPEG/DivX), 100-240 В, 50/60 Гц, 120 Вт, 998x684x256 мм, 15.2 кг, чорний)";603;608;615;635;-;-;36;;;;17920;"LED телевізор 42"" LG 42LV355C"
LCD/LED/PDP телевизоры;LG;42LV370S;81813;"LED телевізор 42"" LG 42LV370S (106,7 см, 16:9, Full HD, 1920x1080, 2000000:1, 3.5 мс, PAL I/I', PAL/SECAM BG/DK, Secam L/L', NTSC M (AV ONLY), DVB-T, DVB-C, XD Engine, 2x10 Вт, телетекст (2000), таймер сну, захист від дітей, 3xHDMI, Headphone Out, CI-slot, Full Scart, Component (Y,Pb,Pr) + Audio, PC Audio In, Antenna In, AV (RCA type), Optical, RGB (D-sub 15pin), RS-232C, LAN, USB 2.0 (JPEG, mp3, MPEG-4/DivX, Service), 100~240 В, 50-60 Гц, 998x684x256 мм, 15.5 кг, чорний)";798;804;810;830;-;+;36;;;;17920;"LED телевізор 42"" LG 42LV370S"
LCD/LED/PDP телевизоры;LG;42LV4500_;72453;"LED телевізор 42"" LG 42LV4500_ (107 см, Full HD, 16:9 S-IPS, 1920x1080, 4 000 000:1, 178°/ 178°, 2.6мс, PAL/SECAM B/G/D/K, PAL L/L’, DVB-T MPEG4, DVB-C MPEG4, XD Engine, 10Вт+10Вт, Телетекст, годинник, таймер, SIMPLINK, 3хHDMI, CI Slot, Scart,  (Y,Pb,Pr), RF вхід, RS-232C, D-sub, PC-audio, USB 2.0(JPEG/MP3/DivX HD), 100~240Вт, 50-60Гц, 96.77Вт, 1197x770x125 мм,15.2 кг, чорний)";683;689;696;720;-;-;12;;;;17920;"LED телевізор 42"" LG 42LV4500_"
LCD/LED/PDP телевизоры;LG;42LW575S;81203;"LED телевізор 42"" LG 42LW575S (106,7 см, 16:9, Full HD, 1920x1080, 5000000:1, 2.4 мс, PALI/I', PAL/SECAM BG/DK, Secam L/L', NTSC M (AV), DVB-T, MPEG-4 AVC (H.264), DVB-S, DVB-C, XD Engine, 2x10 Вт, телетекст (2000), годинник, таймер, HDMIx4, CI, 2xAntenna In (T/C, S), 2xAV (RCA + AV adapter), Component (Y/Pb/Pr) (adapter), Full Scart (adapter), Optical (adapter), RGB (D-sub 15pin), PC Audio, LAN, RS-232C, Headphone out, 2xUSB 2.0 (JPEG, mp3, MPEG-4/DivX, Service), 100~240В, 50-60Гц, 84,8 Вт,     999x681x255 мм, 15,7 кг, чорний)";1128;1135;1144;1160;+;+;36;;;;17920;"LED телевізор 42"" LG 42LW575S"
LCD/LED/PDP телевизоры;LG;42LM580T;85039;"LED телевізор 42"" LG 42LM580T (106,7 см, S-IPS, 16:9, Full HD, 1920x1080, 178/178, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (1000), годинник, таймер, CI Slot, HDMI, Headphone Out, RF In (T2/C), AV (Composite), Full Scart, Component (Y,Pb,Pr), 2xHDMI/HDCP 1.4, Optical, D-sub 15 pin, PC Audio In, 2xSB 2.0 (DivX HD, AC3(Dolby Digital), EAC3, HAAC, AAC, Mpeg, MP3, PCM, DTS), LAN, 100~240 В, 50-60 Гц, 933x660x269 мм, 15.6 кг, чорний)";957;963;970;999;+;+;36;;;;17920;"LED телевізор 42"" LG 42LM580T"
LCD/LED/PDP телевизоры;LG;42LM620T;83808;"LED телевізор 42"" LG 42LM620T (106,7 см, S-IPS, 16:9, Full HD, 1920x1080, 8000000:1, 178/178, 2,6 мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (2000), картинка в картинці, годинник, таймер, CI Slot, 4xHDMI (1.4), Headphone Out, RF In (T2/C, S2), Composite, Full Scart, Component (Y,Pb,Pr), Optical, D-sub 15 pin, PC Audio In, 3xUSB 2.0 (JPEG/ MP3/ DivX), LAN, Wi-Fi, 100~240 В, 50-60 Гц, 52 Вт, 933x660x263 мм, 15.3 кг, чорний)";1159;1166;1174;1199;r;r;36;;;;17920;"LED телевізор 42"" LG 42LM620T"
LCD/LED/PDP телевизоры;LG;42LS570S_;83341;"LED телевізор 42"" LG 42LS570S_ (106,7 см, 16:9, Full HD, 1920x1080, ultra DCR, 178/178, PAL, SECAM, NTSC, DVB-T MPEG4, DVB-C MPEG4, 2x10 Вт, телетекст (1000), таймер сну, захист від дітей, AVx2, Audio, Component, SCART, RGB, HDMIx4, Optical, Headphone Out, CI, Ethernet (RJ-45), USBx3 (JPEG, DivX Plus HD, MKV, TS, AVI, MP4, MP3, WMA, WMV), 100~240В, 50-60Гц, 100 Вт, 979x660x269 мм, 15.1 кг, чорний)";1085;1095;1105;1155;+;-;12;;;;17920;"LED телевізор 42"" LG 42LS570S_"
LCD/LED/PDP телевизоры;LG;47LW4500;70716;"LED телевізор 47"" LG 47LW4500 (119 см, Full HD, 16:9, 1920x1080, 7000000:1, 178/178, 2.6мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T MPEG-4, DVB-C MPEG-4, XD Engine, 2x10Вт, телетекст (1000), годинник, таймер, SIMPLINK, headphones out, USB 2.0 (JPEG/MP3/DivX HD), HDMI, CI Slot, RF in, AV (composite), Scart, Component (Y,Pb,Pr), HDMI/HDCPx2, D-sub 15 pin, PC audio in, Optical, RS-232C, 100~240Вт, 50-60Гц, 140 Вт, 1115x748x255mm/21.4kg, чорний)";1150;1157;1165;1199;-;-;36;;;;17920;"LED телевізор 47"" LG 47LW4500"
LCD/LED/PDP телевизоры;LG;47LW5500_;82864;"LED телевізор 47"" LG 47LW5500_ (119 см, Full HD, 16:9, 1920x1080, 8000000:1, 2.4 мс, 	PAL, SECAM, NTSC, DVB-T MPEG4, DVB-C MPEG4, 2x10 Вт, телетекст (2000), таймер сну, захист від дітей, HDMIx4, VGA, Component, SCART, RGB, AVx2, Audiox3, Optical, Headphone Out, CI/PCMCIA slot, RS-232, Ethernet (RJ-45), USBx2 (MP3, WMA, MPEG4, Xvid, DivX, MKV, JPEG), 100~240В, 50-60Гц, 84,4 Вт, 1121x746x256 мм, 20.7 кг, чорний з ліловим оформленням)";1177;1184;1192;1222;-;-;12;;;;17920;"LED телевізор 47"" LG 47LW5500_"
LCD/LED/PDP телевизоры;LG;47LM620T;83810;"LED телевізор 47"" LG 47LM620T (119 см, S-IPS, 16:9, Full HD, 1920x1080, 8000000:1, 178/178, 2,6 мс, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, телетекст (2000), картинка в картинці, годинник, таймер, CI Slot, 4xHDMI 1.4, Headphone Out, RF In (T2/C, S2), Composite, Full Scart, Component (Y,Pb,Pr), Optical, D-sub 15 pin, PC Audio In, 3xUSB 2.0 (JPEG/ MP3/ DivX), LAN, Wi-Fi, 100~240 В, 50-60Гц, 63 Вт, 1089x722x263 мм, 17.8 кг, чорний)";1357;1371;1389;1415;-;-;36;;;;17920;"LED телевізор 47"" LG 47LM620T"
LCD/LED/PDP телевизоры;LG;47LM660T;83811;"LED телевізор 47"" LG 47LM660T (119 см, 16:9, Full HD, 1920x1080, 8000000:1, 178/178, 2.6 мс, PAL, SECAM, NTSC, DVB-T2, DVB-C, Triple XD Engine, 2x10 Вт, EPG, 4xHDMI1.4, CI slot, RF In, AV In, Full Scart, Component in (Y,Pb,Pr) + Audio, Optical, D-sub 15pin, PC Audio Input, Headphone out, 3xUSB 2.0 (DivX HD, JPEG, AC3, EAC3, HAAC, AAC, Mpeg, MP3, PCM, DTS), LAN (For Modem), WiFi, 100 ~ 240 В, 50/60 Гц, 1063x696x263 мм, 17.2 кг, чорний)";1621;1629;1638;1670;-;-;36;;;;17920;"LED телевізор 47"" LG 47LM660T"
LCD/LED/PDP телевизоры;LG;47LW650S;83225;"LED телевізор 47"" LG 47LW650S (119 см, 16:9, Full HD, 1920x1080, 9000000:1, 178/178, 2 мс, PALI/I', PAL/SECAM BG/DK, Secam L/L', NTSC M (AVI), DVB-T, DVB-S, DVB-C, XD Engine, 2x10 Вт, телетекст (2000), годинник, таймер, HDMIx4, USB 2.0x2 (JPEG, mp3, MPEG-4/DivX, Service), CI-slot, Antenna In x2 (T/C, S), AV, Optical, D-sub 15pin, PC Audio In, RS-232C, Headphone Out, LAN, 100~240В, 50-60Гц, 96,8 Вт, 1119x749x255 мм, 21 кг, чорний)";1503;1510;1520;1555;+;+;36;;;;17920;"LED телевізор 47"" LG 47LW650S"
LCD/LED/PDP телевизоры;LG;47LM860V;83812;"LED телевізор 47"" LG 47LM860V (119 см, S-IPS, 16:9, Full HD, 1920x1080, 178/178, Pal/Secam-B/G, Pal/Secam-D/K, Pal-I/I', DVB-T2, DVB-C, DVB-S2, Triple XD Engine, 2x10 Вт, телетекст (2000), картинка в картинці, годинник, таймер, CI Slot, 4xHDMI 1.4, Headphone Out, RF In (T2/C, S2), Composite, Full Scart, Component (Y,Pb,Pr), Optical, D-sub 15 pin, PC Audio In, 3xUSB 2.0 (JPEG, MP3, DivX HD Plus), LAN, Wi-Fi, 100~240 В, 50-60 Гц, 83 Вт, 1063x701x302 мм, 17.5 кг, VESA 400 X 400, сріблястий + чорний)";2109;2118;2129;2160;-;+;36;;;;17920;"LED телевізор 47"" LG 47LM860V"
LCD/LED/PDP телевизоры;LG;55LW575S;77389;"LED телевізор 55"" LG 55LW575S (140 см, Full HD, 16:9, 1920x1080, 5000000:1, 178/178, 2.4 мс, PAL, SECAM, NTSC, DVB-T MPEG4, DVB-C MPEG4, DVB-S, 2х10 Вт, телетекст (2000), таймер сну, захист від дітей, AV x2, Audio x2, Component, SCART, RGB, VGA, HDMI x4, USB x2 (MP3, MPEG4, Xvid, DivX, MKV, JPEG), RS-232, Ethernet (RJ-45), Optical, Headphones out, CI/PCMCIA, 100~240В, 50-60Гц, 112.7 Вт, 1286x848x341 мм, 26.9 кг, чорна панель з декорованими рожевими вставками)";2083;2090;2099;2133;+;-;36;;;;17920;"LED телевізор 55"" LG 55LW575S"
